,outcome,distance,direction
7636,1,1.8310632693269848,[ 0.45005508  0.85980166 -0.24122919]
7637,1,0.45692297986812574,[0.68880485 0.47034733 0.55165321]
7638,2,5.557297381776607,[ 0.06473982 -0.97723877  0.20202261]
7639,0,0.5538212487575682,[ 0.09010506  0.82358756 -0.55998626]
7640,1,1.511809997528122,[ 0.25578328 -0.53691655  0.80392508]
7641,2,2.221960454025877,[-0.01090619 -0.347037   -0.93778802]
7642,2,1.765219504182014,[0.90050771 0.09148931 0.42510654]
7643,1,3.7271104160615236,[ 0.05317972 -0.88649777  0.45966685]
7644,1,0.21811074194310623,[ 0.10864766 -0.99115098 -0.07625891]
7645,0,4.150033636294011,[ 0.77759412 -0.2400971   0.58112027]
7646,1,3.4224586508692036,[ 0.21053185  0.35933883 -0.90914902]
7647,1,1.2673885611443971,[-0.74247258  0.26504435 -0.61521212]
7648,1,0.6074517044074391,[-0.26072862  0.74107542  0.61873081]
7649,1,1.7197269299168019,[-0.66988019 -0.56399998  0.48287116]
7650,1,1.138646286782975,[ 0.02787192 -0.90812869  0.41776242]
7651,2,1.5568302950886908,[-0.96626154 -0.21211967  0.14609547]
7652,0,0.0995560786448013,[-0.19448025 -0.9702466   0.1442185 ]
7653,0,0.9074385533557359,[ 0.60470306  0.22533406 -0.76391018]
7654,2,5.509595428883188,[-0.49779966  0.84550059 -0.19319487]
7655,2,2.0094510255501903,[-0.5757369  -0.1964545  -0.79368296]
7656,2,0.47247176175288397,[-0.80540086  0.49524261 -0.32567501]
7657,2,3.657212815843289,[ 0.69925895 -0.64417227  0.30996613]
7658,0,3.360894242021782,[-0.88828313 -0.36152266 -0.28329217]
7659,1,0.9825733358474686,[0.88898562 0.43286867 0.14942986]
7660,1,1.3485663577713864,[ 0.65615047 -0.38825309 -0.64709049]
7661,1,4.3822309068561,[ 0.80057152 -0.55677882 -0.2215459 ]
7662,2,0.1923860111495069,[-0.32922428  0.04976844 -0.94293928]
7663,2,0.2428206710508636,[0.15468094 0.9771063  0.14607216]
7664,2,0.06007745162747796,[-0.83377354 -0.50019211  0.23372964]
7665,2,3.19493168670775,[ 0.6523766  -0.54642567  0.52518926]
7666,0,1.7752963279136116,[-0.77648037 -0.60619587  0.17206046]
7667,0,5.358584322012209,[ 0.05004963 -0.91200367  0.40711711]
7668,2,5.020607515620646,[ 0.28490114 -0.95215921 -0.11056299]
7669,1,2.804605090537783,[ 0.42909246 -0.69521437 -0.57667724]
7670,1,7.646197272914031,[0.49340009 0.42348049 0.75975037]
7671,2,0.07615541404753812,[-0.32106771 -0.50664256  0.80014301]
7672,2,1.881301546733218,[-0.10718475  0.00712636 -0.99421358]
7673,1,0.5383743964498332,[ 0.12734722 -0.24206819  0.96186573]
7674,2,1.3385255643374054,[ 0.36139402 -0.86889125 -0.33826374]
7675,1,1.1119255801293677,[ 0.45892966 -0.85244697 -0.2504351 ]
7676,1,2.199734406716971,[-0.94544643  0.32537672  0.01615678]
7677,0,1.6572249112605248,[0.90395218 0.41475813 0.10414487]
7678,1,1.8318864622824345,[ 0.80044756 -0.55888811  0.2166282 ]
7679,0,1.6267191234670022,[-0.89880029 -0.43464785 -0.05691473]
7680,2,1.9845859599833513,[ 0.7196416  -0.56926705 -0.39755628]
7681,1,1.384389199166518,[-0.89795231 -0.38335027  0.21615785]
7682,0,1.0019340698344628,[ 0.91452893 -0.30056285 -0.27073753]
7683,1,3.594410622334519,[ 0.40997177 -0.74078442  0.5321293 ]
7684,0,2.457082466313013,[-0.97140529 -0.00473526  0.23738016]
7685,1,1.2039922005387251,[0.73592576 0.55277123 0.39096961]
7686,2,1.3525393503181022,[-0.55624151  0.65788101 -0.50772824]
7687,1,0.9805675076290555,[ 0.58178166  0.19130178 -0.7905275 ]
7688,0,0.4868595491540804,[-0.31737957  0.94829793 -0.00111579]
7689,0,1.3812333784188553,[-0.76815923  0.39693543  0.50236806]
7690,2,0.7169945535082638,[ 0.38469592  0.90434343 -0.18485671]
7691,1,0.5840656235423645,[ 0.77779787 -0.61002732 -0.15131799]
7692,1,1.25556941314924,[-0.28866847  0.18996422  0.93839443]
7693,1,3.7501498369280637,[ 0.61519419 -0.63318463 -0.46969494]
7694,2,2.1422835551976327,[ 0.80205354  0.57459936 -0.1629285 ]
7695,1,1.121754356002316,[-0.54641506  0.38732937 -0.74256753]
7696,1,0.618371520275325,[ 0.60303552 -0.38799255 -0.69700068]
7697,2,3.5559662215105696,[-0.49121785  0.48652098  0.7224973 ]
7698,2,4.258561968032188,[0.72767364 0.61487378 0.30400874]
7699,0,1.2482874090557183,[-0.23724706  0.95310919 -0.18787417]
7700,0,1.3175488773186343,[-0.66912881  0.24688425  0.70093852]
7701,0,3.6073206982738366,[0.87601106 0.45184854 0.16863429]
7702,1,0.7786095646817474,[0.53321883 0.68987285 0.48964593]
7703,0,2.246963468897043,[-0.88139057  0.45411032 -0.13013253]
7704,1,0.8641251892407715,[-0.50602182 -0.23223022 -0.83066903]
7705,0,0.5001580818444151,[-0.53295615 -0.01663482 -0.84597933]
7706,1,0.8485743269912877,[-0.02596733  0.42427293  0.90516196]
7707,2,1.6372756893696205,[-0.4717953   0.87927338 -0.06547922]
7708,1,1.5004579258857706,[-0.47150808 -0.77262605 -0.42512248]
7709,2,0.07856452364409523,[-0.46001421  0.06825227 -0.88528445]
7710,1,0.746929281791733,[-0.17997516 -0.57682534 -0.79679449]
7711,0,1.8987274385270472,[-0.04134811  0.73986841  0.67147976]
7712,1,2.032225279512985,[-0.13094034  0.98320779 -0.1271105 ]
7713,1,1.0226117646400041,[ 0.2476129   0.80689739 -0.53628766]
7714,1,8.986193934183564,[ 0.02359789 -0.58360119  0.81169747]
7715,2,0.921062415362217,[ 0.60970864  0.07352289 -0.78920831]
7716,1,0.7707335407398389,[-0.47544334  0.81928518 -0.32050806]
7717,1,0.3298964172463588,[-0.17680556  0.30952387  0.93430978]
7718,0,1.6933038678761336,[-0.87014008 -0.22513997  0.43836997]
7719,1,1.992143838123818,[-0.37787095 -0.91835874  0.11760432]
7720,1,5.939685851303418,[ 0.33589035  0.76263319 -0.55278232]
7721,2,1.8932953192948216,[-0.76848217 -0.56980057  0.29113994]
7722,1,8.18084129135823,[ 0.55507852  0.05389437 -0.83005014]
7723,1,1.9500945216053545,[-0.68796942 -0.16903756  0.70577927]
7724,1,0.8121552514770379,[-0.31292843 -0.49154113 -0.81268882]
7725,1,1.1409799261053593,[-0.24989755  0.05339553 -0.96679891]
7726,1,0.817435414768626,[ 0.70771645 -0.46016545  0.53608319]
7727,1,1.2692706566858498,[-0.58370333  0.72346926 -0.36862263]
7728,1,0.1889566636310779,[ 0.29362674 -0.76758372  0.56973553]
7729,0,1.4439558746480816,[-0.49223287  0.81816151  0.29718436]
7730,1,1.2347618215227716,[-0.06675316  0.48832801  0.87010331]
7731,1,0.1536877125432425,[ 0.13650398 -0.02940033  0.99020315]
7732,1,0.10135176168280326,[ 0.54085861 -0.56998176  0.61854083]
7733,2,0.09003096274842659,[ 0.85412913 -0.38767145  0.34666162]
7734,1,2.3311064760070854,[-0.43860519  0.47520247 -0.76276346]
7735,2,0.22258102419332795,[-0.9648561   0.25613946  0.05869658]
7736,1,0.8930591412148996,[-0.01794816 -0.19986979 -0.97965807]
7737,1,1.5568105520410431,[0.34873403 0.86835796 0.3526174 ]
7738,0,0.9582914764372,[-0.05539873  0.10660518 -0.99275693]
7739,1,0.20129534382094044,[ 0.690197    0.69811771 -0.19041998]
7740,1,1.9448743132710742,[-0.66476412  0.20058703 -0.71962039]
7741,2,3.5193709501428803,[-0.26660867  0.57167846 -0.77595332]
7742,2,1.5857646855996637,[-0.55641338  0.56610299  0.60822   ]
7743,1,2.7376592853676516,[ 0.42597265 -0.37186818 -0.82477958]
7744,1,0.2720106527453167,[0.96177337 0.15692354 0.22442593]
7745,1,2.824136540133454,[0.67249553 0.55688559 0.48747123]
7746,0,3.6957414593970794,[0.6345859  0.76365726 0.11886262]
7747,2,0.750030597637251,[ 0.37650329 -0.30870474 -0.87346818]
7748,1,0.6546637547999173,[ 0.52205521  0.16648991 -0.83650432]
7749,1,1.5045555791505794,[ 0.82877639 -0.2073278   0.51975464]
7750,1,3.2643995814368174,[0.57540367 0.62332627 0.52950447]
7751,1,2.4899703644465534,[ 0.22412932 -0.9650323  -0.13593639]
7752,1,2.551143776613978,[-0.43628867 -0.44745866 -0.78066186]
7753,2,0.882475926450662,[-0.98664441  0.16005283 -0.03026383]
7754,0,4.623442378331882,[-0.37725597  0.76177672 -0.52666323]
7755,1,0.7054064126429296,[ 0.01074996 -0.51258316 -0.85857029]
7756,2,2.0254401168896354,[ 0.95799479 -0.27848388 -0.06850336]
7757,1,5.443552423302973,[ 0.62989553  0.57308582 -0.52421777]
7758,2,0.5487330155752603,[ 0.39936097 -0.67453993  0.62089185]
7759,1,1.4158042488875693,[0.9622315  0.18913463 0.19580252]
7760,1,0.24254627544153712,[-0.11871687 -0.71972376 -0.6840351 ]
7761,1,1.2576444803658142,[-0.95470852 -0.03010638 -0.29601563]
7762,2,2.8936797336974767,[ 0.98872587 -0.13958555 -0.0541944 ]
7763,1,1.8873663952135828,[-0.13483868  0.77308035 -0.6198107 ]
7764,0,6.5852120405760965,[-0.20106322  0.57156242  0.79554383]
7765,1,0.5952965099146963,[-0.66620124 -0.63224078 -0.39553446]
7766,1,1.5928231615700161,[-0.13225045  0.28676831  0.94882757]
7767,0,1.6727419020635255,[ 0.86140365 -0.22091732 -0.45736123]
7768,1,0.9546116304294411,[-0.9619673   0.26517211  0.06559471]
7769,0,5.306167655337029,[0.97677036 0.05844121 0.2061657 ]
7770,1,0.3710814739048584,[-0.39414526  0.69754889  0.59839373]
7771,1,1.264803168142139,[ 0.11647545 -0.94330969 -0.3108059 ]
7772,1,3.0481563867987798,[-0.87653052  0.16652786 -0.45162231]
7773,1,7.996280277691191,[ 0.93784064  0.27411485 -0.21287553]
7774,1,1.2214174463242904,[-0.78748572 -0.60949618 -0.0915459 ]
7775,0,2.8889433686230443,[-0.50758435  0.35716535 -0.78408612]
7776,1,0.6249614463994402,[-0.53317835 -0.06258499 -0.84368475]
7777,1,1.9083936013459912,[-0.77040067 -0.6002439  -0.21491876]
7778,1,0.2811552042255034,[-0.45608169  0.85802852  0.23617059]
7779,2,5.85925038977313,[ 0.89562841 -0.17326116  0.40967099]
7780,2,3.158616280450095,[-0.82903287  0.19255304  0.52500269]
7781,1,0.685277056104682,[-0.20018429 -0.9573287  -0.20844185]
7782,1,0.9618057223867232,[0.98262149 0.1808279  0.04190794]
7783,1,0.8486997000088057,[-0.06222278 -0.99523518 -0.07506839]
7784,2,4.450497656051438,[ 0.4826279   0.8541172  -0.19378887]
7785,1,0.14937884729513984,[-0.4018526   0.49681616  0.76921271]
7786,1,3.4386693999700464,[0.36569154 0.30479544 0.87941426]
7787,1,0.018835555883163466,[-0.25841853  0.20446355 -0.94414751]
7788,0,0.6742545759466491,[ 0.47769273  0.65559328 -0.58481373]
7789,1,2.681372629348689,[-0.59535677 -0.36529962 -0.71561617]
7790,2,4.033382584621437,[-0.71959126 -0.38360309  0.57882389]
7791,1,1.6316997938792581,[ 0.55601434 -0.82851334 -0.06643566]
7792,2,0.40079595542786894,[ 0.61193193 -0.7463682  -0.26167505]
7793,1,1.1750501187890066,[ 0.6289961  -0.14882465  0.76303023]
7794,2,0.8974048943154925,[ 0.96844278 -0.20760469 -0.13790891]
7795,0,0.04036321820009802,[0.46208747 0.88136528 0.09833822]
7796,0,0.4560307334387432,[ 0.43397885 -0.19425496  0.87973142]
7797,1,0.2337755054745812,[ 0.79805018 -0.3504781  -0.49018466]
7798,2,0.7511799371637992,[-0.43157508 -0.81401923 -0.38873595]
7799,1,0.4091153488340003,[0.26953381 0.80035445 0.53552243]
7800,1,0.05463739543685971,[ 0.70094561  0.35526858 -0.61843309]
7801,2,1.7315126615671514,[-0.11737032  0.98588548  0.11939025]
7802,1,0.9858967221971646,[0.03875536 0.3174548  0.94748112]
7803,1,3.023908490178341,[-0.81639612  0.30188994 -0.49230056]
7804,2,0.15430373437636502,[-0.45364518 -0.7993488  -0.39401465]
7805,1,1.2437940233510145,[-0.91394863  0.2275471  -0.33603603]
7806,0,1.6928375319219227,[ 0.53950212  0.817853   -0.20013477]
7807,1,2.212897176953664,[-0.51712334  0.1665038   0.83955937]
7808,1,0.10237024561172475,[ 0.10004267 -0.90684581  0.40941682]
7809,2,0.43098873810681176,[ 0.50043618 -0.73870186 -0.45153426]
7810,2,3.177591780142687,[0.32152926 0.53528024 0.78108514]
7811,0,0.23352528122024127,[-0.65418827  0.50830802 -0.56005416]
7812,2,2.9328854163397913,[ 0.59763423 -0.56939132  0.56447041]
7813,1,0.1257081065951518,[-0.47199572 -0.55766958 -0.68280648]
7814,2,1.1603500541055856,[ 0.6511764  -0.16973799 -0.7397015 ]
7815,2,1.4321758034718,[-0.21938877  0.37219484 -0.90185341]
7816,2,2.0412026079304715,[-0.64605277 -0.2285505  -0.72827226]
7817,2,0.2262783970884493,[-0.32508089  0.94411375  0.05451278]
7818,2,1.2833348788747412,[0.66130993 0.5157737  0.54465279]
7819,2,0.6160622595040743,[-0.90868119  0.35770925 -0.2152733 ]
7820,2,3.5015446231484004,[ 0.13625259  0.04650899 -0.9895818 ]
7821,1,2.83639581020674,[0.28248995 0.51610761 0.80859902]
7822,1,0.622493146933016,[-0.14761933 -0.78057757 -0.6073773 ]
7823,1,2.0531766876878073,[-0.9563863  -0.22114755  0.19083764]
7824,1,0.24504063474132706,[-0.4526183   0.57475935 -0.68175389]
7825,1,0.2807231548529181,[-0.78900762  0.23314414 -0.56842834]
7826,0,0.9089948561378374,[ 0.40822621 -0.89457895 -0.18187872]
7827,1,3.790082571593338,[-0.50284373 -0.6331191  -0.58847973]
7828,1,0.6819383073794515,[ 0.84033547 -0.27584392  0.46663308]
7829,1,0.6143526238174722,[-0.92532937  0.37881497 -0.01627174]
7830,1,0.23642491869088098,[-0.52621846  0.84228295  0.11684847]
7831,1,4.16471927633793,[ 0.44925195 -0.86037148  0.24069402]
7832,2,0.04216103370448323,[0.08754131 0.93435392 0.34542622]
7833,1,4.453194519116372,[-0.18491411  0.45212361 -0.87257723]
7834,1,1.543882563194757,[ 0.86426849 -0.10276412 -0.49242208]
7835,2,0.657826314304484,[-0.32758597  0.72273214 -0.60856034]
7836,1,1.362021990424955,[-0.87126181  0.34446315  0.34963981]
7837,1,6.252328198018092,[-0.25379374  0.46106053  0.85030108]
7838,0,0.9036950484910925,[-0.89027577 -0.38553013  0.24243673]
7839,2,2.1628385678887523,[-0.06220674 -0.29858668  0.95235304]
7840,2,0.8610599952630881,[-0.58235601  0.75707208  0.29614751]
7841,1,2.94063688649685,[ 0.9685358   0.13477299 -0.2092239 ]
7842,2,2.0022743126565787,[-0.67787567  0.09639898  0.72882907]
7843,1,0.9733900657929847,[ 0.39855949 -0.9153809   0.05681678]
7844,1,0.6068455090837485,[ 0.47752983 -0.36458104  0.79940348]
7845,2,1.1083762966280066,[ 0.55897091 -0.62054275 -0.54998019]
7846,0,4.842737444273864,[-0.37179273  0.76593852  0.52450772]
7847,2,0.9630138652669493,[-0.92304859 -0.28273037  0.26085406]
7848,2,3.1652301466377124,[-0.91421678 -0.32511743  0.24188082]
7849,1,1.5935712140348406,[ 0.83250735 -0.40978163  0.37284116]
7850,1,2.9046906043769316,[0.33967145 0.7596005  0.55464438]
7851,1,2.197453796664135,[-0.71869935 -0.04660517 -0.69375731]
7852,1,0.4928868296522552,[ 0.28845868 -0.92870982 -0.23300141]
7853,2,5.277681146285665,[-0.87861552  0.47290794 -0.06627856]
7854,1,1.7073207618785549,[-0.32490304 -0.29151928  0.89969691]
7855,2,0.6248029548063405,[-0.49598244 -0.61218658  0.61581573]
7856,1,1.4342874791897113,[-0.17256442 -0.28018755  0.9443074 ]
7857,2,8.897062678297397,[-0.41458325  0.33426033 -0.8463987 ]
7858,2,2.9439285962836066,[ 0.84336739  0.52744736 -0.10261934]
7859,2,3.9383591821898096,[-0.15341562  0.98786629 -0.02416265]
7860,0,0.49144938741296135,[ 0.01332382 -0.74353788  0.66856107]
7861,1,0.9043143626565656,[-0.49769186  0.10627009  0.86081908]
7862,1,1.3031977126809648,[ 0.80723447 -0.43734162 -0.39636451]
7863,0,3.0150416742731756,[-0.54304499  0.40933113  0.73317813]
7864,1,1.6608853740673872,[-0.28622971  0.91049681  0.29844281]
7865,1,0.09704167280358153,[-0.42130088 -0.68249002  0.5972545 ]
7866,2,0.7133781270170195,[0.33694641 0.37519835 0.86353536]
7867,1,0.20915533179631315,[-0.5091353   0.31864348  0.7995296 ]
7868,0,0.4084969741773842,[ 0.85220204 -0.23372308 -0.46810811]
7869,1,1.1201211517244845,[0.54418521 0.3600697  0.75776795]
7870,2,0.7155209568067044,[ 0.65573219 -0.27406543  0.70349373]
7871,1,2.818989039180244,[-0.38840369  0.9143031   0.11485824]
7872,1,0.42758801705822796,[-0.07518891  0.84421642 -0.53070261]
7873,0,0.5472566481325459,[ 0.18636815 -0.35458073 -0.91626384]
7874,2,0.03854617378639757,[ 0.12318769 -0.87489608 -0.46838194]
7875,0,1.0713790475090281,[-0.50457121 -0.86257451  0.03705557]
7876,1,1.204512720832143,[-0.59623905 -0.77362568  0.21448149]
7877,1,0.5593774552481805,[ 0.25774202  0.02729039 -0.96582829]
7878,1,3.141674304177771,[ 0.01857881  0.45421221 -0.89069978]
7879,2,5.2706906266688955,[-0.8334294  -0.3746665   0.40622709]
7880,1,0.15713737882451523,[-0.56664292  0.2189793  -0.79433234]
7881,1,7.4932890102181275,[-0.82099266  0.10990005  0.56026157]
7882,1,0.7281064188385483,[-0.27960187 -0.08908738  0.95597397]
7883,0,3.5047718364749505,[0.75669672 0.64056219 0.1307293 ]
7884,0,0.3698328964400322,[-0.58770996  0.54307527  0.59972182]
7885,0,2.4028564327014887,[-0.38920817 -0.60998756 -0.69024066]
7886,0,0.7492278355010867,[ 0.53618237 -0.67784927  0.50301971]
7887,2,0.05159183084123608,[-0.66670805 -0.74325798  0.05538919]
7888,2,2.104427470599886,[-0.76717824 -0.01489486  0.64126101]
7889,2,0.5681329397566579,[ 0.43898446 -0.74662671 -0.49984118]
7890,2,0.2826311311850219,[0.90354922 0.33249604 0.27026873]
7891,1,2.24973947294502,[-0.92075665  0.38998508 -0.01090078]
7892,1,0.2731992320406275,[ 0.77763296  0.10020678 -0.62068154]
7893,0,0.3431615777544583,[-0.3717866  -0.92692399  0.050859  ]
7894,1,2.2376956261234655,[ 0.54314468  0.43629726 -0.71738314]
7895,1,1.2143591758461243,[-0.92831826  0.14447109  0.34256869]
7896,2,1.1850698229155021,[ 0.64257298 -0.5192865   0.56341946]
7897,0,0.44316104778541276,[ 0.90634018 -0.24427391 -0.34478651]
7898,2,1.8718375371192946,[ 0.71371484 -0.60620063 -0.35090159]
7899,1,1.91503877127169,[-0.35078175 -0.22413539  0.90923896]
7900,2,0.45300043182410166,[-0.61684508  0.2835874   0.7342209 ]
7901,0,1.397971225515993,[-0.86631     0.42092307  0.26894376]
7902,2,1.6104722696265106,[-0.53958321  0.17297734  0.82397136]
7903,1,1.6030659484171705,[-0.02589877 -0.60151742  0.79843976]
7904,1,3.284672588421173,[ 0.96985188  0.24057605 -0.038865  ]
7905,1,0.4319460263432701,[-0.30161415 -0.71211519  0.63397229]
7906,2,2.090204517163754,[-0.56631975  0.79090404  0.23184635]
7907,1,1.6103897694084475,[-0.4436469   0.48053491 -0.75648108]
7908,2,0.6488334188910873,[-0.67848588  0.14008631 -0.72113295]
7909,2,0.6368844186528336,[ 0.05549618 -0.99439129  0.09003407]
7910,2,0.7133738552655748,[0.87193692 0.37393087 0.31607231]
7911,1,1.3441828882582525,[ 0.46709279  0.87105211 -0.15196229]
7912,2,0.9248016000552846,[-0.00913971 -0.2136165  -0.97687484]
7913,1,0.12039355521806787,[-0.06362083 -0.56140352  0.82509301]
7914,2,0.07677955093855658,[ 0.9823909  -0.0479909   0.18056853]
7915,2,6.62449792279686,[-0.26658746  0.65568111 -0.70640881]
7916,1,4.179245139186086,[-0.18171197 -0.09179517 -0.97905792]
7917,0,1.7877770761080716,[-0.08575501 -0.49022095  0.8673693 ]
7918,1,0.014962595721339777,[-0.0920317  -0.3716268  -0.92380934]
7919,2,0.6326009912333797,[ 0.89255483 -0.44768481  0.05407582]
7920,2,0.4214317812709517,[ 0.52726343  0.29256051 -0.79774784]
7921,2,1.3290543738567224,[-0.31011864  0.94860117  0.063105  ]
7922,2,3.7028355622279188,[ 0.86829846  0.00590487 -0.49600697]
7923,1,0.03776345425502374,[-0.16511552 -0.41420591 -0.89508119]
7924,1,4.983073795164685,[0.28952091 0.86526061 0.40926974]
7925,1,3.2833041894011608,[ 0.16934205 -0.42610794 -0.88868177]
7926,2,1.5534903971277096,[-0.91336043  0.08560671 -0.39805051]
7927,0,1.710613111205783,[ 0.59409733  0.55365622 -0.58353504]
7928,1,1.4598459010404357,[-0.19102618 -0.48931026  0.85093153]
7929,1,0.09466894869017177,[ 0.22522954 -0.94963318  0.21787262]
7930,1,0.24326406190637384,[-0.21778932  0.10402017 -0.97043682]
7931,1,0.5764413657056862,[-0.70358868 -0.31169919 -0.63859735]
7932,1,6.093863730114629,[-0.39979176 -0.63537902 -0.66065124]
7933,1,0.3212879317368332,[ 0.96704957 -0.03095528 -0.25269923]
7934,2,3.917886574595513,[-0.02883044 -0.05619662 -0.99800338]
7935,1,2.370560778138114,[-0.33077873  0.94329885  0.02779763]
7936,1,1.4304217561504162,[ 0.17791027  0.1817459  -0.96711755]
7937,2,0.4211962824025114,[-0.48138928  0.71134488 -0.51210627]
7938,2,0.15144469363752236,[-0.61803367 -0.76518826 -0.18033667]
7939,1,0.12286433510130605,[ 0.78286655 -0.62212097 -0.0092451 ]
7940,0,0.926720789976144,[0.75083595 0.61756438 0.23422127]
7941,1,2.270312664501904,[-0.48936367  0.02625363 -0.87168455]
7942,1,3.257461500390927,[-0.60320977 -0.14869514 -0.78359922]
7943,2,2.3881608740432103,[-0.20868132 -0.97778819 -0.01955382]
7944,1,1.2926536786224538,[ 0.07556948  0.05601949 -0.9955657 ]
7945,1,0.0821879477147241,[ 0.75148753  0.58292577 -0.30897255]
7946,2,1.6881940864592373,[ 0.82256164 -0.49377283  0.28210059]
7947,0,0.34522538558471816,[-0.54870905  0.82207882 -0.15200262]
7948,2,2.522052180438899,[-0.87196495 -0.38397902  0.30370583]
7949,1,1.1074071493548057,[-0.72946921 -0.51983842 -0.44457023]
7950,1,0.8713064716103603,[-0.73179554  0.4607365   0.50219236]
7951,0,0.11846845214689809,[ 0.30180601 -0.11666999 -0.9462036 ]
7952,1,2.6267922065591076,[ 0.23092917  0.62633882 -0.74456121]
7953,1,1.565060641210803,[ 0.63227338  0.49780085 -0.59365368]
7954,1,2.770322149508531,[-0.70310788  0.21910866 -0.67648407]
7955,0,1.4012367097553158,[-0.37493296  0.6432913  -0.66753395]
7956,2,4.616058335365407,[-0.20472422 -0.55787534 -0.804278  ]
7957,1,0.521863757861354,[ 0.77404344 -0.63281561  0.02002878]
7958,1,1.685814019827835,[0.84339866 0.33188051 0.42253286]
7959,1,1.6781534430629688,[ 0.01971977 -0.98712706 -0.15871767]
7960,1,2.3189378397743585,[-0.51863991 -0.48563303 -0.70368544]
7961,0,1.202588691344829,[-0.00338077  0.14942283 -0.98876761]
7962,0,0.19769891060062206,[-0.10245538 -0.88357013 -0.45695374]
7963,1,1.7423710456823185,[0.82392688 0.16866237 0.54101526]
7964,1,2.4038766227059885,[ 0.67887742 -0.60103497 -0.42176109]
7965,1,2.345977228071047,[ 0.06399582  0.99786388 -0.01312278]
7966,2,2.1156307287316207,[0.07009571 0.87551251 0.47808413]
7967,2,2.617727482961535,[-0.54578245 -0.55787226  0.62522001]
7968,1,0.6222798720258151,[-0.63578762  0.56788429  0.52276336]
7969,1,2.6003423128362058,[-0.33121582  0.83957889 -0.43058491]
7970,2,0.7171121063370167,[-0.00466218 -0.92330621  0.38403634]
7971,1,1.207380920084692,[ 0.52169372 -0.81848476 -0.24066232]
7972,2,1.1025784023983543,[0.34197548 0.4816946  0.80686001]
7973,0,4.3786279393886405,[-0.35397374 -0.01091046  0.93519172]
7974,1,2.630724623879498,[0.52809389 0.83555504 0.15154083]
7975,2,2.4038792088060528,[-0.95166375 -0.2382158  -0.19387971]
7976,1,7.561463457109063,[0.84239158 0.34021722 0.41788596]
7977,0,0.0912022232800768,[-0.43343816 -0.20194152 -0.87826589]
7978,2,0.633056560057834,[ 0.67521519 -0.73401696  0.07282543]
7979,1,3.9050196620361803,[ 0.97695336  0.17264677 -0.12551982]
7980,1,2.747551105689484,[-0.5741265   0.22089669  0.78840562]
7981,1,0.2387636266220956,[ 0.34390599  0.29906279 -0.8901068 ]
7982,2,2.033667506022035,[ 0.17367788 -0.3918052  -0.90350688]
7983,2,1.14869315638729,[ 0.94730875 -0.18629547 -0.26057654]
7984,2,1.4077036444534121,[ 0.93822579  0.28892458 -0.19040733]
7985,1,0.7215732632303178,[-0.44607021  0.88086779 -0.15840868]
7986,1,2.2945410083630517,[-0.4477952  -0.89132378 -0.07086168]
7987,1,1.9798449179518662,[ 0.27202906 -0.16650858 -0.94777375]
7988,2,0.6562697993546207,[-0.78476713 -0.43663167  0.43987878]
7989,2,1.0619059330411804,[-0.35935057 -0.36240945 -0.8599573 ]
7990,0,1.6450702672625264,[-0.31249598 -0.9391821   0.14241927]
7991,1,2.1520814821134615,[0.43270115 0.87120769 0.23187684]
7992,1,1.9694091478744056,[-0.74990136  0.38328034  0.53920694]
7993,2,0.36994144549354396,[-0.54218849  0.6649453   0.51369191]
7994,0,1.2278702225933953,[-0.4510751  -0.05043983  0.89105952]
7995,0,1.0974397509876228,[0.77622176 0.38195998 0.50158385]
7996,2,1.526137137469308,[0.42192219 0.86049302 0.28554059]
7997,2,2.785964397829716,[ 0.4620176  -0.4557516  -0.76080892]
7998,1,0.5050745448321611,[-0.24048001  0.60655608 -0.75779884]
7999,0,2.4192110586911095,[ 0.18672546 -0.88349077  0.42962503]
8000,0,0.584883077430305,[-0.45452173  0.86691708 -0.20460885]
8001,1,0.24233423393691125,[ 0.2919009  -0.66772866 -0.68478632]
8002,1,2.1412519344570864,[-0.05093113 -0.99867912  0.0067842 ]
8003,1,0.400423148651087,[-0.46918893  0.25350601  0.84592934]
8004,2,0.622032746948802,[0.50596614 0.82373405 0.25585247]
8005,2,1.2673927455642828,[ 0.91860982 -0.15125487  0.36507256]
8006,1,1.4076022019451846,[0.12999736 0.73582988 0.66457134]
8007,0,0.9454030203758671,[ 0.32012532  0.12646768 -0.938896  ]
8008,1,0.2823285731950424,[-0.23661455 -0.63118348 -0.7386616 ]
8009,1,1.58980123489657,[-0.93082037 -0.031462    0.36412028]
8010,1,3.504338269229284,[-0.27903804 -0.42640248  0.86041774]
8011,2,0.37703935330624744,[-0.42831753  0.41343081 -0.80350423]
8012,2,1.2743531265933403,[-0.87746151  0.35915042 -0.31791867]
8013,2,0.5246171004985797,[ 0.67304384 -0.70993196  0.20738518]
8014,2,1.8502239152178488,[ 0.13792365 -0.3076331  -0.94145576]
8015,1,0.20064009543968436,[ 0.39327352 -0.54152573 -0.74302478]
8016,1,1.7254706721681428,[ 0.04518943 -0.99042891 -0.1304166 ]
8017,1,1.654287416062025,[ 0.46099526  0.74846302 -0.47674572]
8018,2,1.100237110320696,[-0.41883479  0.82926999 -0.36998473]
8019,1,0.046130005163208254,[-0.06394257 -0.80335855  0.59205269]
8020,0,2.0433690604106585,[0.76256947 0.56864909 0.30842506]
8021,0,1.7643921590431233,[0.81612831 0.46617752 0.34148661]
8022,1,0.4348908699826237,[-0.30121048 -0.51248633  0.80413308]
